"File","file","duration","duration_noSilence","voiced","voiced_noSilence","amEnvDep_mean","amEnvDep_median","amEnvDep_sd","amEnvDepVoiced_mean","amEnvDepVoiced_median","amEnvDepVoiced_sd","amEnvFreq_mean","amEnvFreq_median","amEnvFreq_sd","amEnvFreqVoiced_mean","amEnvFreqVoiced_median","amEnvFreqVoiced_sd","amMsFreq_mean","amMsFreq_median","amMsFreq_sd","amMsFreqVoiced_mean","amMsFreqVoiced_median","amMsFreqVoiced_sd","amMsPurity_mean","amMsPurity_median","amMsPurity_sd","amMsPurityVoiced_mean","amMsPurityVoiced_median","amMsPurityVoiced_sd","ampl_mean","ampl_median","ampl_sd","ampl_noSilence_mean","ampl_noSilence_median","ampl_noSilence_sd","amplVoiced_mean","amplVoiced_median","amplVoiced_sd","CPP_mean","CPP_median","CPP_sd","dom_mean","dom_median","dom_sd","domVoiced_mean","domVoiced_median","domVoiced_sd","entropy_mean","entropy_median","entropy_sd","entropySh_mean","entropySh_median","entropySh_sd","entropyShVoiced_mean","entropyShVoiced_median","entropyShVoiced_sd","entropyVoiced_mean","entropyVoiced_median","entropyVoiced_sd","f1_freq_mean","f1_freq_median","f1_freq_sd","f1_width_mean","f1_width_median","f1_width_sd","f2_freq_mean","f2_freq_median","f2_freq_sd","f2_width_mean","f2_width_median","f2_width_sd","f3_freq_mean","f3_freq_median","f3_freq_sd","f3_width_mean","f3_width_median","f3_width_sd","flux_mean","flux_median","flux_sd","fmDep_mean","fmDep_median","fmDep_sd","fmFreq_mean","fmFreq_median","fmFreq_sd","fmPurity_mean","fmPurity_median","fmPurity_sd","harmEnergy_mean","harmEnergy_median","harmEnergy_sd","harmHeight_mean","harmHeight_median","harmHeight_sd","HNR_mean","HNR_median","HNR_sd","HNRVoiced_mean","HNRVoiced_median","HNRVoiced_sd","loudness_mean","loudness_median","loudness_sd","loudnessVoiced_mean","loudnessVoiced_median","loudnessVoiced_sd","novelty_mean","novelty_median","novelty_sd","noveltyVoiced_mean","noveltyVoiced_median","noveltyVoiced_sd","peakFreq_mean","peakFreq_median","peakFreq_sd","peakFreqVoiced_mean","peakFreqVoiced_median","peakFreqVoiced_sd","pitch_mean","pitch_median","pitch_sd","quartile25_mean","quartile25_median","quartile25_sd","quartile25Voiced_mean","quartile25Voiced_median","quartile25Voiced_sd","quartile50_mean","quartile50_median","quartile50_sd","quartile50Voiced_mean","quartile50Voiced_median","quartile50Voiced_sd","quartile75_mean","quartile75_median","quartile75_sd","quartile75Voiced_mean","quartile75Voiced_median","quartile75Voiced_sd","roughness_mean","roughness_median","roughness_sd","roughnessVoiced_mean","roughnessVoiced_median","roughnessVoiced_sd","specCentroid_mean","specCentroid_median","specCentroid_sd","specCentroidVoiced_mean","specCentroidVoiced_median","specCentroidVoiced_sd","specSlope_mean","specSlope_median","specSlope_sd","specSlopeVoiced_mean","specSlopeVoiced_median","specSlopeVoiced_sd","subDep_mean","subDep_median","subDep_sd","subRatio_mean","subRatio_median","subRatio_sd"
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p27_t22_v_w125_sad_s1 .wav","p27_t22_v_w125_sad_s1 .wav",0.485691609977324,0.483922902494331,0,0,0.232904233844544,0.232904233844544,0.00104211656899443,NA,NA,NA,57.2843447365448,57.2843447365448,9.69523017237317,NA,NA,NA,52.2174043062201,60.9150717703349,16.7308223524983,NA,NA,NA,-14.3311474837251,-13.77728556514,1.78099641841336,NA,NA,NA,0.00820805337901346,0.00607399433216516,0.00587648718628936,0.00820805337901346,0.00607399433216516,0.00587648718628936,NA,NA,NA,NA,NA,NA,323.815011642708,294.049242593011,139.271187433693,NA,NA,NA,0.069249908076068,0.0619850485952273,0.0300316287969495,0.465779367827074,0.463287240096141,0.0618636608740604,NA,NA,NA,NA,NA,NA,397.4078125,323.395,347.487816032381,133.425783084532,83.5921643922237,106.635610644784,1626.17708333333,1350.55,700.265624700132,278.054993875647,237.512712019119,148.528687358704,3272.36520833333,2974.995,1250.85234827674,401.015356947295,395.965848301144,123.860402582017,0.0105377027590602,4.62389873057134e-08,0.102584011997676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.69916549935068,8.14330611120021,2.52988962411168,NA,NA,NA,0.969349159711433,0.81954207927598,0.4248359030005,NA,NA,NA,0.0481438284583718,0.0166543090424802,0.08879952097367,NA,NA,NA,188.970170454545,200.454545454545,122.424879778157,NA,NA,NA,NA,NA,NA,152.428977272727,100.227272727273,86.0089879713332,NA,NA,NA,265.184659090909,300.681818181818,76.9230500222667,NA,NA,NA,546.029829545455,400.909090909091,330.940102773399,NA,NA,NA,25.9683025942928,27.573808100455,3.38088746443379,NA,NA,NA,900.167494290463,847.296164650957,271.826946947697,NA,NA,NA,-1.91525935532387,-1.95425009218457,0.237331991357529,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p27_t22_v_w125_sad_s2 .wav","p27_t22_v_w125_sad_s2 .wav",0.997913832199546,0.962834467120182,0,0,0.118325409521133,0.115487728067885,0.0101509765436309,NA,NA,NA,92.5911295449674,83.2686255848185,46.5134789925949,NA,NA,NA,76.710174823485,78.3840470823942,11.7486006976905,NA,NA,NA,-16.8586224138678,-16.7715580418815,2.02008179825442,NA,NA,NA,0.00732894115285567,0.00701677189499333,0.00390144283543328,0.00763686856393412,0.00736299879313782,0.00371968992230059,NA,NA,NA,NA,NA,NA,244.304396667222,247.151706345741,41.4128326807322,NA,NA,NA,0.0656134303592971,0.0560168973266862,0.0372830820169931,0.473328542483823,0.456227629351301,0.0908085198603296,NA,NA,NA,NA,NA,NA,360.990736842105,323.44,218.016124653609,103.744149111083,84.4725675384846,75.2627031070646,1654.53178947368,1336.24,748.289523141505,290.970356808891,277.246727886467,139.02160044905,3249.12505263158,2982.235,1021.92245338791,364.57227102924,373.563464247903,115.44054063797,0.0252575504792308,9.27259014016357e-08,0.157278303464164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21639745617381,8.37083087386551,1.81674028559553,NA,NA,NA,0.930318362308877,0.944497208767097,0.267207090114565,NA,NA,NA,0.127555718491527,0.0870662321612946,0.136269176839972,NA,NA,NA,237.380382775119,200.454545454545,153.309670069859,NA,NA,NA,NA,NA,NA,171.968899521531,200.454545454545,94.6785442999689,NA,NA,NA,328.63995215311,300.681818181818,301.142456831016,NA,NA,NA,562.855263157895,400.909090909091,646.057986880371,NA,NA,NA,21.1033962453719,21.0277618837081,2.23997076960754,NA,NA,NA,856.792962780064,755.354824258077,402.637786153861,NA,NA,NA,-1.94762188800297,-1.95539798172242,0.268804791918637,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p27_t22_v_w125_sad_s3 .wav","p27_t22_v_w125_sad_s3 .wav",0.341496598639456,0.339251700680272,0,0,0.200955351109563,0.200955351109563,0.0145353739947313,NA,NA,NA,43.9606459469244,43.9606459469244,12.440812109388,NA,NA,NA,62.9963842975207,64.2239152892562,4.6565945666796,NA,NA,NA,-12.8383474055559,-12.5951086456645,1.94419201996871,NA,NA,NA,0.00173478102334644,0.0017154215847064,0.000473065302269679,0.00173478102334644,0.0017154215847064,0.000473065302269679,NA,NA,NA,NA,NA,NA,258.271348488611,256.193082594394,38.3845958017155,NA,NA,NA,0.152553641944399,0.157669163462284,0.0350078747711481,0.709067307594477,0.733535389366773,0.087658288447397,NA,NA,NA,NA,NA,NA,1127.80776119403,1404.55,557.398883165371,242.161664746844,224.846518064824,124.740493573477,2215.05582089552,2130.4,714.322344924214,302.583808033266,317.881130487297,139.215476135684,3557.13298507463,3442.68,891.63322324824,303.752883612254,309.551104043807,148.889245534348,5.11260667160593e-07,7.87293101267572e-08,1.27176267811168e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98068928036483,3.08090021806339,3.35259907413427,NA,NA,NA,0.717658470370287,0.716303518238354,0.156899105530605,NA,NA,NA,0.136798671318832,0.120293046060294,0.132681409288174,NA,NA,NA,402.405020352781,200.454545454545,647.550391668689,NA,NA,NA,NA,NA,NA,543.022388059701,300.681818181818,500.573941213393,NA,NA,NA,1632.05902306649,1503.40909090909,958.30252502276,NA,NA,NA,3549.84056987788,3808.63636363636,1311.23950540386,NA,NA,NA,22.875120544809,23.0616313345487,1.24899164115413,NA,NA,NA,2595.21676101935,2655.17392090385,765.624235184407,NA,NA,NA,-2.35772748211475,-2.38428323292904,0.278104042559021,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p27_t22_v_w125_sad_s4 .wav","p27_t22_v_w125_sad_s4 .wav",0.239727891156463,0.239478458049887,0,0,0.151002348907081,0.149025399773151,0.0254116765747516,NA,NA,NA,84.4933684541055,82.9636881409375,41.1018075690978,NA,NA,NA,128.345774460144,130.731225296442,20.8330038861013,NA,NA,NA,-22.0656674499627,-21.9312778558513,1.17367287297279,NA,NA,NA,0.00316983534961681,0.00256339337360729,0.00139417717644086,0.00316983534961681,0.00256339337360729,0.00139417717644086,NA,NA,NA,NA,NA,NA,282.834821523723,277.465841799322,65.0490020191178,NA,NA,NA,0.137940718527934,0.135981233438419,0.021610670777127,0.730502692958494,0.758741793347654,0.075895145725944,NA,NA,NA,NA,NA,NA,1261.77893617021,1479.16,545.743713816827,240.648603766157,203.004174459788,137.281538603582,2398.23042553191,2186.86,751.456318540025,330.718099431536,340.899126901366,141.689317445668,3695.24085106383,3570.56,911.442747363212,329.453907739631,348.555490487132,152.220656087461,0.0434768386620984,2.35610786436524e-09,0.206162268711693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04606310177514,2.38325768744694,3.55752510688678,NA,NA,NA,1.21722003871805,1.13510127074436,0.460041793846682,NA,NA,NA,0.122080566827802,0.105552862577368,0.123357238666866,NA,NA,NA,1435.16924564797,300.681818181818,1490.73375875136,NA,NA,NA,NA,NA,NA,1074.77756286267,1403.18181818182,793.523448588484,NA,NA,NA,2396.92456479691,2806.36363636364,1310.94650534411,NA,NA,NA,4087.99323017408,4410,1099.11484034446,NA,NA,NA,25.9822608421566,27.2959702189447,3.01532918668737,NA,NA,NA,3067.26011019776,3446.00844155886,908.265988680228,NA,NA,NA,-2.64968515368496,-2.67598139314904,0.311988854420525,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p27_t22_v_w125_sad_s5 .wav","p27_t22_v_w125_sad_s5 .wav",0.149274376417234,0.144693877551021,0,0,1,1,0,NA,NA,NA,13.8244514106583,13.8244514106583,0,NA,NA,NA,66.8181818181818,66.8181818181818,0,NA,NA,NA,-13.3621375593238,-13.3621375593238,0.123233265351369,NA,NA,NA,0.00200271411583455,0.00191139092979008,0.000882306368396733,0.00200271411583455,0.00191139092979008,0.000882306368396733,NA,NA,NA,NA,NA,NA,253.543514588107,255.50044268267,44.4220484168384,NA,NA,NA,0.163352589204452,0.161277495686362,0.0331259950726594,0.76673308987903,0.783003715836869,0.0516452806454056,NA,NA,NA,NA,NA,NA,1454.29464285714,1525.615,538.799168594056,272.819628894403,227.592896987029,162.206750526024,2597.45928571429,2336.01,720.586103832504,293.907298885542,266.830366337442,141.253773261202,3682.27571428571,3564.15,885.633070643813,287.580231462741,216.010944288952,154.340770298277,0.111111291926639,3.88636800519038e-09,0.320254603654784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26654834521264,0.380548596155432,3.34555014793772,NA,NA,NA,0.873212206749418,0.931413272975407,0.274309874929685,NA,NA,NA,0.11802182265507,0.0721019760867322,0.107548896723587,NA,NA,NA,1481.93181818182,300.681818181818,1597.44305955248,NA,NA,NA,NA,NA,NA,1217.04545454545,1453.29545454545,668.022708328822,NA,NA,NA,3053.35227272727,3407.72727272727,923.639879813905,NA,NA,NA,4764.375,4911.13636363637,741.793245110614,NA,NA,NA,25.8852251937027,25.8852251937027,0.382916461883383,NA,NA,NA,3444.96301614462,3580.22943166773,563.48781561435,NA,NA,NA,-2.54103471925615,-2.61061432257254,0.255541053173517,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p27_t22_v_w125_sad_s6 .wav","p27_t22_v_w125_sad_s6 .wav",0.755374149659864,0.748321995464852,0.926666666666667,0.932885906040268,0.0822507214243591,0.0822507214243591,0.0165665701131483,0.0814829809126681,0.0814829809126681,0.0154584254935165,13.9731623775923,13.9731623775923,1.07177528143925,13.9234933575496,13.9234933575496,1.00008379651089,71.3419376584183,73.2225251677853,19.8264185558802,71.6956171182639,75.1844684258695,20.4657950825842,-25.5177989467515,-25.4823846643101,4.97396559343726,-25.5211784249158,-25.4454085548603,5.14790248289605,0.0127049318708287,0.012055761415003,0.00662217928314821,0.0127785403069656,0.0120996174389039,0.00658265467400179,0.0134452889596883,0.0126168875092374,0.00630457283377815,5.18948545668368,5.43241486619062,1.856421741971,356.558442919038,353.939275012979,33.9164203153113,357.721204264514,354.063857792651,31.3305113290977,0.0595596675220661,0.0557671896186666,0.0227019502314361,0.405883873009074,0.393442513719239,0.0543141647776136,0.396516845699965,0.389354450239774,0.0419906942051624,0.0565158337935778,0.0534898333366861,0.019426993506276,386.613154362416,388.12,31.9228140923911,45.1639045676493,43.188346812644,9.98376611591623,2225.20161073826,1845.39,1039.07881542237,393.701057459287,396.496354197743,129.422190748117,3679.07597315436,3296,1241.46919868558,371.148415948743,375.866983675971,137.270177837323,0.00562737388295873,0.000236746449505443,0.0306457217824394,0.188385091804285,0.176812943535458,0.0964371680908253,5.41769041769041,5.41769041769041,0,NA,NA,NA,-6.01811470500435,-6.29425501831483,1.80215551268022,954.515775337795,952.159090909091,131.365771995907,6.08219618515892,6.14533835256572,0.776707734480329,6.0691837005374,6.12028655723054,0.689499833292736,1.15350295564845,1.12789475003971,0.358783858846745,1.19471121695638,1.15657422855401,0.334851795535301,0.0891463058159032,0.0606470509557842,0.111494151457366,0.0868540770436011,0.0596006520269268,0.111654087362681,351.804453935326,400.909090909091,57.8084842729814,353.319162851537,400.909090909091,58.2810599762831,361.699323828136,358.536585365854,31.8745684706394,281.174496644295,300.681818181818,65.5764524029671,283.376389797253,300.681818181818,63.7649073523452,355.840451494814,400.909090909091,51.3660532517874,356.924460431655,400.909090909091,49.9173117180953,457.413056741916,400.909090909091,159.889797416095,434.077828646174,400.909090909091,61.9824346214243,15.3880522202813,15.7102338955089,1.60593548677838,15.2465495287436,15.6048957381235,1.54909743143739,852.412000734633,823.653485236977,209.802250753222,825.402054766811,812.742421965561,172.903147670723,-1.79249251832264,-1.84275587411348,0.310378574799677,-1.78161309238608,-1.83644771416373,0.317114258322234,0.00365790103424257,0,0.0178023673447908,2,2,0
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p27_t22_v_w125_sad_s7 .wav","p27_t22_v_w125_sad_s7 .wav",0.875396825396825,0.868049886621315,0.948275862068966,0.976331360946746,0.0447001291253588,0.041505353388309,0.00782157536441401,0.0438324318996564,0.0412163281302221,0.00694301544502858,33.7910260718831,24.0867556287979,21.14629974881,34.180173504566,23.4935375726705,21.5939403069697,60.4787733942358,51.4775190488702,24.6658791015962,61.3353629280998,52.9258900420389,24.9636089687895,-30.6211350652154,-31.6559450068285,4.64009284263558,-30.7490637464396,-31.9440664062241,4.71653431908475,0.0163709422720914,0.0178959010206088,0.00624523995366736,0.0167967389409908,0.0179745353403732,0.00581513341418509,0.0168591083525231,0.0180934842198502,0.00598649660286001,5.24201194181374,5.23512916210097,1.58117841476135,320.117644636294,314.946968362502,20.7343160039267,318.908436785382,313.712694867266,20.3588544033436,0.0469851181044958,0.0413530316178219,0.0258399970432284,0.378772940060085,0.363362106653653,0.0599282260516577,0.374053926903914,0.360521401163962,0.0572428275741763,0.0451471761874527,0.0401849400354946,0.0250697130881369,349.658698224852,344.86,22.3987332116299,45.1717659070513,45.0525854535821,10.7245283581887,1994.16355029586,1759.57,850.339664523025,324.528783690405,313.728952288619,144.818956347602,3701.89224852071,3438.64,1113.25121151524,345.277909716487,327.868961898699,129.458039784432,0.00542680551005808,0.000167205238737811,0.0284279641604765,0.194087540514661,0.182281599564938,0.0877322073563845,8.0701874962122,8.06599511291089,0.572834318622143,NA,NA,NA,-4.27104651303806,-3.52011433918046,2.12207498920168,907.52320583727,801.818181818182,226.015727234078,6.82468644618597,6.92751517760204,0.590282284444089,6.84388794081859,6.94971012236008,0.595957051110466,1.33574321927072,1.37613030629997,0.312252786065239,1.35732524566296,1.38550142938116,0.299354083130407,0.10796053344903,0.0891691466626117,0.11224803853393,0.107505701779216,0.0907803602783186,0.109052106818853,304.240182894029,300.681818181818,42.2031167608599,303.794466403162,300.681818181818,42.5558323368507,322.53423025078,318.564704800783,21.7682511219761,273.401022054868,300.681818181818,56.5488904876102,274.535573122529,300.681818181818,56.6103776514718,310.170790747714,300.681818181818,36.667366386731,309.397233201581,300.681818181818,36.1223463099711,417.514792899408,400.909090909091,95.134532834405,416.47233201581,400.909090909091,96.1078465084062,10.6742013152453,10.0364624597813,3.3748050887773,10.6839299702715,9.89160275613035,3.45767977472269,725.31245251253,685.871081889023,195.25233003372,711.672400094225,673.247407522074,185.453698830157,-1.93081409127037,-1.98920355548634,0.306977102627827,-1.94426719452759,-2.00327429137893,0.305308898882866,0.000220694998840667,0,0.00283487858905659,2,2,NA
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p27_t22_v_w125_sad_s8 .wav","p27_t22_v_w125_sad_s8 .wav",0.248775510204082,0.179614512471655,0.354166666666667,0.5,0.363341935753518,0.377079290190898,0.0239083568254699,0.377618668586271,0.377618668586271,0.000605272751967592,30.7833411832572,31.3413338341183,5.76067797409156,27.3472811753231,27.3472811753231,5.0422443189475,44.0406610041208,40.9500883020773,8.68445430017146,36.3142292490119,36.3142292490119,0,-5.62436697938485,-4.83104643072925,2.22921662565355,-3.64106560774585,-3.64106560774585,0,0.00871717110485368,0.00431594363049654,0.0112050390777255,0.0116053356832573,0.00577577490066111,0.0122169560590355,0.0180860330072841,0.0123202434159038,0.0145352023478596,6.04426343735503,6.21158101080663,1.60839344060179,402.109535538789,395.231814559755,38.814712664978,425.849848666243,425.382670495791,37.3197319488115,0.111301839247167,0.113712684396068,0.0528814545560186,0.613423480448949,0.66594824280839,0.146518201292965,0.443591750405842,0.479835378753736,0.0760329964009345,0.0558375916012878,0.0538271352771593,0.024578953616132,539.587352941177,435.87,415.951611800516,152.119986623193,78.7692554362288,158.430333911479,1988.49058823529,1792.69,768.250980399304,356.719768502942,363.627669436758,127.314210440179,3467.62235294118,3475.595,909.790527309542,348.760484853116,362.106497433994,150.171896885405,0.0153613370907853,0.000885068590965599,0.0493351242224946,0.635641342615094,0.635641342615094,0.18770388565465,8.35227272727272,8.35227272727272,0,NA,NA,NA,-4.81592355317231,-3.99441298176808,2.05652130114402,1726.22068379083,1621.76257253385,849.999952066885,4.43884168274684,4.77986511029639,1.84486895756644,5.65767128891886,5.7149591277012,1.14756763468897,1.644561449833,1.43078938583536,0.710612603139499,1.93218426922396,1.74844137416513,0.877541591389356,0.152478556693163,0.133611096898208,0.118524966468214,0.11992921889344,0.119370197925298,0.0942717736793634,480.501336898396,400.909090909091,544.389878009687,436.283422459893,400.909090909091,49.371171076069,429.82558638513,425.470998949749,36.9271427152823,421.544117647059,400.909090909091,263.193877856245,347.847593582888,400.909090909091,80.1633919335726,1326.53743315508,501.136363636364,1223.07113798578,436.283422459893,400.909090909091,49.371171076069,2434.93315508021,1202.72727272727,1976.487333749,601.363636363636,601.363636363636,154.460600869848,26.5048358520992,26.7246646123444,0.508899929007165,26.8721773212616,26.8721773212616,0.087635607775345,1875.15154156227,1380.64644863309,1095.31837222359,899.835776742246,935.834471257124,209.520863758962,-2.31951591203951,-2.49268634317452,0.456215542678682,-1.94229087093585,-1.83050780405117,0.315916327844151,0.0424023127201218,0,0.0785533673654186,2,2,0
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p27_t22_v_w125_sad_s9 .wav","p27_t22_v_w125_sad_s9 .wav",0.178662131519274,0.169637188208617,0.823529411764706,0.848484848484849,1,1,0,1,1,0,11.4545454545455,11.4545454545455,0,11.4545454545455,11.4545454545455,0,46.7727272727273,46.7727272727273,0,46.7727272727273,46.7727272727273,0,-11.7396973059167,-11.7396973059167,2.58322485221743,-11.8732726830738,-11.8732726830738,2.19757545814454,0.00557465640868866,0.00321731913144075,0.00523862401860259,0.00571423419529734,0.00323003916922446,0.00525525402460446,0.00617126654391179,0.00323312965511708,0.00550631402671605,6.86486271237915,6.79052805159622,1.61171526986678,376.860536826763,373.147101757587,15.5066128697183,378.021486014851,375.138118606661,14.998937453325,0.113010516324718,0.12056464879354,0.0501417922175454,0.603762066804417,0.661437253911197,0.149436792894762,0.594868437973777,0.639082109230067,0.15744992573813,0.106263355123844,0.116418266758791,0.0494214981724564,705.632727272727,423.98,492.963435511909,184.245770489413,115.096849614092,184.005792536304,2126.84606060606,1895.71,702.035302303859,303.120475583603,283.782570355398,145.788532158066,3648.65818181818,3399.03,1132.14188760855,226.983910789242,206.059272505883,142.87976143117,0.0203656848006031,0.00180707461127061,0.0534405644303924,0.279301892032947,0.279301892032947,0,12.5284090909091,12.5284090909091,0,NA,NA,NA,0.128571075861585,-0.462274462718654,5.09555309859734,958.319634836355,952.159090909091,91.14809200521,3.9794003724892,4.79317919342186,2.4598905055538,3.99795964247613,4.79833191152233,2.55297630704034,0.922569161542131,0.850935311188369,0.322046883027082,0.969150278160101,0.872958928526445,0.310701374859735,0.123084250050975,0.0642218563776748,0.161092418733831,0.106561224284726,0.0355916520300968,0.156838200091958,659.070247933884,400.909090909091,1031.30354131551,744.545454545454,400.909090909091,1097.40212575875,380.40952556855,377.587508037459,14.963904462163,446.46694214876,300.681818181818,437.663727815952,479.659090909091,300.681818181818,466.418623818377,1205.76446280992,501.136363636364,1095.78392029689,1227.78409090909,451.022727272727,1165.53364834907,2520.86776859504,3207.27272727273,1660.78156236856,2516.42045454545,2956.70454545455,1703.61016385573,20.3081599548603,20.3081599548603,2.58025144358433,20.1747383290034,20.1747383290034,2.19504594940529,1973.43024390758,1974.99022858478,1015.24813297061,1958.30859037048,1927.72961579893,1066.85644481403,-2.24042259346963,-2.32478528100097,0.350035007022182,-2.25795206221936,-2.43358170894038,0.374297156646002,0.00365954161897924,0,0.01365218481616,2,2,0
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p29_t43_v_w121_angry_s1 .wav","p29_t43_v_w121_angry_s1 .wav",1.12179138321995,1.06759637188209,0.0672645739910314,0.0704225352112676,0.0977606172707294,0.0965661162930137,0.00690021705400878,0.100782111760833,0.0994989230262355,0.00252542699171177,90.2682009365146,96.977459574599,62.8641543135823,116.158261227649,158.029936449155,70.1194055406125,82.5088263807921,84.8224257315165,23.294903966046,65.6689747598838,65.8741903060085,8.33589488972448,-18.3539914718224,-18.6251562263784,3.72403851696411,-17.9535583518581,-18.0168642916036,2.94753130564405,0.0254326538513438,0.0258971894652095,0.0134038888272224,0.0265033664475327,0.0267761967626322,0.012743649010666,0.0336353008123065,0.0328638097459431,0.00777476701235541,4.65947784059866,4.47477993188799,1.56931491001052,391.015565706654,417.253171635848,114.651127291443,424.737583494842,390.902644172369,94.2134446091367,0.0421987444803509,0.0389223782871823,0.0209127092450473,0.549394562947134,0.542857286410024,0.0421437552093462,0.501671330651495,0.500507244562953,0.016308267339014,0.0346517382086151,0.0322569457012023,0.0162138585096599,629.96103286385,576.3,202.827859665469,191.483460655005,160.334148789407,122.081745333607,1275.61051643192,1209.8,334.435931608951,191.493559207674,165.246866211508,119.162742488,2119.74868544601,1719.18,900.175116230882,275.995481946501,249.219388176198,151.118249976149,0.0250536546712156,0.00224142170160435,0.069984462097863,0.0177464468722358,0.017614543816562,0.000528205052736487,5.46694214876032,5.46694214876032,0,NA,NA,NA,-0.833490598380858,-1.25426959053928,1.50385445334373,1709.67230756811,1613.65461847389,360.866043781797,1.23422658453464,1.25819753418258,2.40162048278884,4.71603516242674,4.22005703030086,1.392175751558,3.10653631983489,3.24767474972887,0.898833624007354,3.45926121093098,3.39356358976061,0.430458665806974,0.200984705268348,0.180298212630064,0.156217824317139,0.136110227985996,0.118477656479499,0.104581086235004,618.774007682458,501.136363636364,324.669349574313,501.136363636364,501.136363636364,0,529.229427602105,531.325301204819,8.23124460730602,468.197823303457,501.136363636364,113.317990914346,501.136363636364,501.136363636364,0,784.40781049936,701.590909090909,209.309303169572,661.5,601.363636363636,124.494100228628,1223.90204865557,1202.72727272727,203.910599931387,1095.81818181818,1102.5,96.3334536779425,21.3311866805636,21.3472046769236,2.30672442879185,20.5705818256537,20.9200470039128,1.42515598515392,1098.21039558465,1075.54225931932,181.947095718462,1012.70829817005,1044.46057580517,89.7713534733563,-2.29055962473678,-2.2369756045786,0.39299550101715,-2.21804577794412,-2.17769411881194,0.379790868808269,0.114018148062768,0.133498644039702,0.105478540140222,2,2,0
"C:/Users/Sarka Kadava/OneDrive - Leibniz-ZAS/Dokumente/GitHub/sound_similarity/segments/p29_t59_v_w125_sad_s1 .wav","p29_t59_v_w125_sad_s1 .wav",0.649251700680272,0.648548752834467,0,0,0.0876420864540685,0.0917946435023575,0.00724411442585933,NA,NA,NA,54.2721163933602,50.7879653611312,23.0704294644618,NA,NA,NA,63.4754011545322,60.5213512073864,21.5098398186682,NA,NA,NA,-24.4929371377573,-24.7793924063383,4.19361229865726,NA,NA,NA,0.00842630424136088,0.00857231703037777,0.00350124331410231,0.00842630424136088,0.00857231703037777,0.00350124331410231,NA,NA,NA,NA,NA,NA,255.658929441627,253.951751008461,32.712586406293,NA,NA,NA,0.0636951703174942,0.0600855357593605,0.0205289950035494,0.537445071756883,0.548193774735535,0.0608402245569187,NA,NA,NA,NA,NA,NA,579.354108527132,540.1,395.385649612763,224.371642342972,190.894635060388,122.147951831957,1821.74217054264,1763.16,495.298397762906,215.744991263995,166.923433386952,132.528358361125,3135.76658914729,2894.17,875.751195245666,336.790912392657,324.728835412861,128.190467565102,0.0234325726381695,1.51084153743319e-07,0.151826112843447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7816992060925,3.75036504367578,3.69674235511348,NA,NA,NA,1.35694636342735,1.39868836169071,0.538817816677351,NA,NA,NA,0.155755392387379,0.14117285179815,0.143148275918912,NA,NA,NA,280.480972515856,300.681818181818,153.123528486107,NA,NA,NA,NA,NA,NA,237.748414376321,200.454545454545,101.061456562503,NA,NA,NA,439.756871035941,501.136363636364,184.261372803938,NA,NA,NA,1030.24312896406,1002.27272727273,500.976090914243,NA,NA,NA,19.475839493932,19.0841712999229,2.65116651014081,NA,NA,NA,1077.34161688789,1083.5544047209,189.777591476814,NA,NA,NA,-2.19000388744769,-2.19805512852928,0.380625722827541,NA,NA,NA,NA,NA,NA,NA,NA,NA
